cleaned_name,AmountUSDMillions,AmountUSDMillions_top95_winsorized,AmountUSDMillions_top99_winsorized,original_MinMax_Scaled_Value,winsorized_95_MinMax_Scaled_Value,winsorized_99_MinMax_Scaled_Value
aquatic capital management,0.7237939743862637,0.7237939743862637,0.7237939743862637,1.447525203882138e-05,0.005326152157046887,0.0003657214495632322
ar asset management,0.05296401163212628,0.05296401163212628,0.05296401163212628,1.059232727977974e-06,0.0003897434506704385,2.6761822706920103e-05
ar partners,0.603500055424019,0.603500055424019,0.603500055424019,1.2069477655774037e-05,0.004440950270042018,0.00030493886060861496
arab bank,0.2937951408288275,0.2937951408288275,0.2937951408288275,5.875647109187335e-06,0.0021619375221042804,0.00014844993179607345
arab banking bankc,331.86336233565953,135.8943319079846,331.86336233565953,0.006636980343313968,0.9999999999999999,0.16768523721519257
aram capital,0.0822695103488075,0.0822695103488075,0.0822695103488075,1.6453173671952419e-06,0.0006053926122192184,4.1569421444851004e-05
aramea asset management,0.20713442985688071,0.20713442985688071,0.20713442985688071,4.142507809449211e-06,0.0015242309319180585,0.0001046616637026882
araújo fontes,0.08009391378493758,0.08009391378493758,0.08009391378493758,1.6018073167591363e-06,0.0005893831397511762,4.047012737567792e-05
arbor wealth management,0.02668308489171635,0.02668308489171635,0.02668308489171635,5.336369134907419e-07,0.0001963510818496243,1.348249170507528e-05
arbrook investors,0.01216725605505877,0.01216725605505877,0.01216725605505877,2.4333288594558203e-07,8.95340524561279e-05,6.147876080896822e-06
arch capital,0.5445935249103422,0.5445935249103422,0.5445935249103422,1.0891397971226733e-05,0.004007477219887401,0.00027517433500462993
archer investment,0.012277736868713505,0.012277736868713505,0.012277736868713505,2.4554240670608037e-07,9.034704305090351e-05,6.203700265042448e-06
arctic fund management,0.030795164581718094,0.030795164581718094,0.030795164581718094,6.158749523259417e-07,0.00022661047261938037,1.5560259656291938e-05
areca capital,0.09164881248653348,0.09164881248653348,0.09164881248653348,1.8328953013789673e-06,0.0006744116950018624,4.630863246596248e-05
aretec,1.1762205809504793,1.1762205809504793,1.1762205809504793,2.3523393039388865e-05,0.008655405117768447,0.0005943253615162217
arfina capital,0.1471663006825688,0.1471663006825688,0.1471663006825688,2.9431970694598194e-06,0.0010829459395992579,7.436072931278266e-05
arga investment management,3.47639885599204,3.47639885599204,3.47639885599204,6.952496999585841e-05,0.025581631872035604,0.0017565685723145374
argent financial,0.2997996324965166,0.2997996324965166,0.2997996324965166,5.995731751553017e-06,0.002206122526638147,0.00015148390518447986
argenta,0.016355959215989917,0.016355959215989917,0.016355959215989917,3.2710332795703866e-07,0.00012035728919283481,8.264360643709114e-06
argonaut capital partners,0.0004553805672287159,0.0004553805672287159,0.0004553805672287159,9.105501310245905e-09,3.350358619973866e-06,2.3005313684708651e-07
argucia capital gestão de recursos,0.022817184720920786,0.022817184720920786,0.022817184720920786,4.563222522131643e-07,0.0001679032421276951,1.1529114318685517e-05
argus research,0.08203381864570876,0.08203381864570876,0.08203381864570876,1.640603736892868e-06,0.0006036582374300832,4.145033020538477e-05
aristides capital,0.053088100863039785,0.053088100863039785,0.053088100863039785,1.0617144053189329e-06,0.0003906565809625532,2.68245230061653e-05
aristotle capital management,0.24110857579807388,0.24110857579807388,0.24110857579807388,4.8219613570295115e-06,0.0017742350747372972,0.00012182825504531335
arizona state retirement system,1.3454666890126974,1.3454666890126974,1.3454666890126974,2.6908168884411752e-05,0.009900829454404505,0.0006798427069253713
arlington,0.11219144314128437,0.11219144314128437,0.11219144314128437,2.2437301550103796e-06,0.0008255779017104231,5.66884944399176e-05
arlington partners,0.00021868742514247972,0.00021868742514247972,0.00021868742514247972,4.371843093883594e-09,1.6086145831734052e-06,1.1045588631341712e-07
armstrong shaw associates,0.0017571891261411352,0.0017571891261411352,0.0017571891261411352,3.514054705221925e-08,1.2929923429314234e-05,8.878361338314226e-07
arquia caja de arquitectos,0.06657513593704026,0.06657513593704026,0.06657513593704026,1.3314434470211579e-06,0.00048990306823805,3.363930563351299e-05
arrow capital management,0.011773594241885479,0.011773594241885479,0.011773594241885479,2.3545999000964102e-07,8.663722955045695e-05,5.948965077051719e-06
arrow financial,0.0010413686911546654,0.0010413686911546654,0.0010413686911546654,2.0824757191779573e-08,7.662445195393334e-06,5.261435425479538e-07
arrow investment advisors,0.026042384217441393,0.026042384217441393,0.026042384217441393,5.208234539021851e-07,0.00019163638429245609,1.3158755924718639e-05
arrowmarklorado,0.016421972965872157,0.016421972965872157,0.016421972965872157,3.284235458846417e-07,0.0001208430618442551,8.297716333332165e-06
arrowpoint capital,0.03445935249103422,0.03445935249103422,0.03445935249103422,6.891555427577095e-07,0.0002535739806640811,1.7411715070379347e-05
arrowstreet capital,0.7494900629870336,0.7494900629870336,0.7494900629870336,1.4989151596118615e-05,0.005515240901634091,0.0003787052712280017
arsagera asset management,0.0004379193596106475,0.0004379193596106475,0.0004379193596106475,8.756292253404017e-09,3.2218675535405815e-06,2.2123026853872761e-07
artesanal investimentos,1.3409084362392332,1.3409084362392332,1.3409084362392332,2.6817007769631737e-05,0.009867286828215877,0.0006775394948671817
artico partners,0.1436625874023979,0.1436625874023979,0.1436625874023979,2.8731258328778312e-06,0.0010571633095720098,7.25903591564134e-05
arvest funds,0.16794104535122664,0.16794104535122664,0.16794104535122664,3.3586740027027443e-06,0.0012358201941034448,8.485787477720533e-05
asahi mutual life insurance,19.351974323513062,19.351974323513062,19.351974323513062,0.0003870227546335352,0.14240457256905023,0.00977824237249388
asanas,4.674619227815813,4.674619227815813,4.674619227815813,9.34883415498589e-05,0.034398926572684424,0.0023620101188691197
asesoría e inversiones los olmos,18.9361722825,18.9361722825,18.9361722825,0.00037870707328141305,0.13934482728433006,0.009568144266426522
ashfield capital partners,0.004188185076343857,0.004188185076343857,0.004188185076343857,8.375836441774312e-08,3.0818792800142865e-05,2.116179418897126e-06
ashikaga bank,0.8017786836191155,0.8017786836191155,0.8017786836191155,1.60348788043329e-05,0.005900015012010592,0.0004051258730531137
ashmore,3.332507911389711,3.332507911389711,3.332507911389711,6.664727550005089e-05,0.02452278752825068,0.001683862784561459
asia plus,0.31911412579410103,0.31911412579410103,0.31911412579410103,6.382004919787332e-06,0.0023482512897631622,0.00016124320903875241
asian development bank,26.15083625678336,26.15083625678336,26.15083625678336,0.0005229941155638501,0.19243507672699814,0.013213598322438994
aspiriant,0.02206257523316831,0.02206257523316831,0.02206257523316831,4.4123071483121925e-07,0.00016235032849521198,1.114782224082322e-05
aspoma asset management,0.0017374987,0.0017374987,0.0017374987,3.474675555211444e-08,1.2785028304719171e-05,8.77886877137462e-07
asr nederland,5.498330155448829,5.498330155448829,5.498330155448829,0.000109961847990011,0.0404603341132944,0.00277821804661531
assenagon,4.784172646402284,4.784172646402284,4.784172646402284,9.567931521074125e-05,0.035205092783721366,0.002417365705152783
asset dedication,0.0011417899303186323,0.0011417899303186323,0.0011417899303186323,2.283309515914073e-08,8.401410815352981e-06,5.768847849571604e-07
assetplus investment management,0.8833979742500981,0.8833979742500981,0.8833979742500981,1.7667194055647825e-05,0.006500623510809444,0.00044636679226156946
assicurazioni generali,4.250629656962314,4.250629656962314,4.250629656962314,8.500891667919084e-05,0.031278932050702826,0.002147774985218504
associated banc,0.031085318974386038,0.031085318974386038,0.031085318974386038,6.216777893357516e-07,0.0002287456197500764,1.570687001976715e-05
associated mutual insuranceoperative,0.0012500000000000002,0.0012500000000000002,0.0012500000000000002,2.4997203003269654e-08,9.197691780352874e-06,6.315615985727963e-07
assurant,0.8295461199799352,0.8295461199799352,0.8295461199799352,1.6590203526114753e-05,0.0061043460977041235,0.0004191563135375817
assurity,0.5626848945393708,0.5626848945393708,0.5626848945393708,1.125320972350174e-05,0.0041406054334519205,0.000284315614075706
asta kapital asia,17.127613506390134,17.127613506390134,17.127613506390134,0.0003425374612899194,0.12603626060712222,0.008654308507837149
astute fund management berhad,1.921193052919272,1.921193052919272,1.921193052919272,3.8422198437028994e-05,0.01413740324071954,0.0009707480097832233
atb financial,0.17645782817080394,0.17645782817080394,0.17645782817080394,3.529002296186537e-06,0.0012984922916470178,8.916126861293687e-05
atena capital,2.25619877,2.25619877,2.25619877,4.512202316034003e-05,0.016602595957654412,0.0011400210285228958
athena investment management,0.07215122976665099,0.07215122976665099,0.07215122976665099,1.4429605029827e-06,0.0005309356393162007,3.6456816461504075e-05
ativa,0.036151760000000005,0.036151760000000005,0.036151760000000005,7.230022298211242e-07,0.00026602782981490907,1.8266861455571615e-05
atl capital,0.005752930696607343,0.005752930696607343,0.005752930696607343,1.1505192407304803e-07,4.233322168972431e-05,2.906820298132791e-06
atlantic trust,0.0020525857059788782,0.0020525857059788782,0.0020525857059788782,4.1048223273462714e-08,1.5103646025958739e-05,1.037095290451905e-06
atlantic union bank,0.003045401136006728,0.003045401136006728,0.003045401136006728,6.09036735677106e-08,2.2409435875435953e-05,1.5387490125334377e-06
atlas,13.83,13.83,13.83,0.0002765880420066866,0.10177024846243972,0.006988077263404796
atlas capital advisors,0.04806049731694537,0.04806049731694537,0.04806049731694537,9.611666808482711e-07,0.0003536601626522315,2.4284155526201953e-05
atlas one,0.36412713,0.36412713,0.36412713,7.2822260893756485e-06,0.002679486622409742,0.0001839875585109675
atmos capital,27.264050559999998,27.264050559999998,27.264050559999998,0.0005452574392349413,0.20062684078580695,0.013776087665163413
atp,2.7232159019565816,2.7232159019565816,2.7232159019565816,5.446196205499036e-05,0.020039215614225062,0.0013759972990722864
atria wealth solutions,0.043079467134791896,0.043079467134791896,0.043079467134791896,8.615503833929399e-07,0.0003170064618292138,2.1767320820472558e-05
atwood palmer,0.0021348058168670636,0.0021348058168670636,0.0021348058168670636,4.269255441050207e-08,1.570867575593881e-05,1.078639794505249e-06
august von finck,0.13575651235229358,0.13575651235229358,0.13575651235229358,2.7150111668159467e-06,0.0009989852020373224,6.859554616702471e-05
aull monroe,0.0670329026496258,0.0670329026496258,0.0670329026496258,1.3405983855255368e-06,0.0004932716172161236,3.3870607815437303e-05
aurigen usa,0.10649333095161827,0.10649333095161827,0.10649333095161827,2.129772837334737e-06,0.0007836474391719055,5.3809329690530125e-05
austin atlantic,0.0010906731969645461,0.0010906731969645461,0.0010906731969645461,2.1810804683369307e-08,8.025260223428518e-06,5.51056318988408e-07
austindo kencana jaya,56.18522860765897,56.18522860765897,56.18522860765897,0.0011236559973237066,0.4134479177200999,0.02838949532965132
australiansuper,17.126104264388072,17.126104264388072,17.126104264388072,0.00034250727775464435,0.1260251546104127,0.008653545912046473
auto club,0.045590139633118025,0.045590139633118025,0.045590139633118025,9.11761662839162e-07,0.00033548164371988815,2.3035923388099567e-05
auto owners insurance,4.154234309900271,4.154234309900271,4.154234309900271,8.308109307341402e-05,0.030569591596472625,0.0020990679615538353
avantage capital,0.67069132,0.67069132,0.67069132,1.3413244859269882e-05,0.004935387850145875,0.00033888952953099505
avantgarde asset management,0.28625896957347996,0.28625896957347996,0.28625896957347996,5.724930199232283e-06,0.0021064814103275973,0.00014464202526466216
avanza,0.32592334065554546,0.32592334065554546,0.32592334065554546,6.518183330330843e-06,0.002398357977585545,0.00016468379615734773
avenir,0.0012873180411290368,0.0012873180411290368,0.0012873180411290368,2.574353156375093e-08,9.472302506412239e-06,6.504178065516024e-07
avic capital,27.176581946643754,27.176581946643754,27.176581946643754,0.0005435081425859631,0.19998318911775426,0.01373189117694582
avidian wealth solutions,0.11213778887823346,0.11213778887823346,0.11213778887823346,2.2426571161344106e-06,0.0008251830783036519,5.666138380086934e-05
avion wealth,0.001322538237766425,0.001322538237766425,0.001322538237766425,2.6447905048022506e-08,9.731475910962171e-06,6.682140073369727e-07
aviso wealth,0.014178520904995212,0.014178520904995212,0.014178520904995212,2.8355644417065993e-07,0.00010433426393638641,7.164135969236863e-06
aviva,73.949732663025,73.949732663025,73.949732663025,0.0014789307207064713,0.5441708391044395,0.037365614465971426
awa bank,5.734693160845645,5.734693160845645,5.734693160845645,0.00011468890375799385,0.04219964878689043,0.002897648484371867
axa,26.044443413099955,26.044443413099955,26.044443413099955,0.0005208663506686567,0.19165216810780247,0.013159839723990215
axiom investors,0.4029947804753256,0.4029947804753256,0.4029947804753256,8.059545497118313e-06,0.0029655003946853164,0.00020362675925240259
axis bank,85.09707003843579,85.09707003843579,85.09707003843579,0.0017018678311464972,0.6262002896778353,0.04299818535129352
axq capital,0.22949066334381493,0.22949066334381493,0.22949066334381493,4.589613151832911e-06,0.00168874282279067,0.00011595791011591101
axs investments,0.0012908834633101082,0.0012908834633101082,0.0012908834633101082,2.5814836925002503e-08,9.498539231176722e-06,6.522193572264105e-07
azimut,15.141419831059435,15.141419831059435,15.141419831059435,0.0003028153048824874,0.11142053934267754,0.007650716682137486
azimuth capital management,0.01426995935412131,0.01426995935412131,0.01426995935412131,2.8538513410304285e-07,0.00010500712827075584,7.210338351832974e-06
azvalor asset management,28.65678908,28.65678908,28.65678908,0.0005731110055881241,0.210875528139615,0.014479816113889
b c financial advisors,0.25127705833216496,0.25127705833216496,0.25127705833216496,5.025322216880279e-06,0.0018490614666680362,0.0001269662262702416
b riley financial,1.044095465146025,1.044095465146025,1.044095465146025,2.0881004947773994e-05,0.007683141491811197,0.0005275646584498937
baader bank,0.007814023468723173,0.007814023468723173,0.007814023468723173,1.5627199766460317e-07,5.750009984041169e-05,3.948257436814497e-06
badesul desenvolvimento,54.0342625485018,54.0342625485018,54.0342625485018,0.0010806385356883536,0.39761969272855274,0.027302646659685573
